mep_id,parliamentary_term,start_date,end_date,political_group
2089,4,1995-03-01,1996-11-10,"Group of the European Liberal, Democrat and Reform Party"
889,10,1979-07-17,1981-12-16,Group of the European People's Party (Christian-Democratic Group)
889,1,1979-07-17,1981-12-16,Group of the European People's Party (Christian-Democratic Group)
1776,10,1984-07-24,1989-07-24,Group of the European People's Party (Christian-Democratic Group)
1776,1,1979-07-17,1984-07-23,Group of the European People's Party (Christian-Democratic Group)
1776,2,1984-07-24,1989-07-24,Group of the European People's Party (Christian-Democratic Group)
1532,10,1984-07-24,1985-01-16,Communist and Allies Group
1532,2,1984-07-24,1985-01-16,Communist and Allies Group
2110,10,2004-07-20,2007-07-22,Group of the European People's Party (Christian Democrats) and European Democrats
2110,10,2007-07-23,2009-07-13,Group of the European People's Party (Christian Democrats) and European Democrats
2110,4,1995-01-01,1995-10-08,Group of the European People's Party (Christian-Democratic Group)
2110,4,1995-10-09,1999-07-19,Group of the European People's Party (Christian-Democratic Group)
2110,5,1999-07-20,2002-03-07,Group of the European People's Party (Christian Democrats) and European Democrats
2110,5,2002-03-08,2004-07-19,Group of the European People's Party (Christian Democrats) and European Democrats
2110,6,2004-07-20,2007-07-22,Group of the European People's Party (Christian Democrats) and European Democrats
2110,6,2007-07-23,2009-07-13,Group of the European People's Party (Christian Democrats) and European Democrats
1461,10,1999-07-20,2004-04-14,Confederal Group of the European United Left/Nordic Green Left
1461,1,1981-11-02,1984-07-23,Communist and Allies Group
1461,2,1984-07-24,1989-07-24,Communist and Allies Group
1461,3,1989-07-25,1991-06-09,Left Unity
1461,3,1991-06-10,1992-01-15,Left Unity
1461,3,1992-01-16,1994-07-18,Left Unity
1461,4,1994-07-19,1995-01-05,Confederal Group of the European United Left
1461,4,1995-01-06,1999-07-19,Confederal Group of the European United Left/Nordic Green Left
1461,5,1999-07-20,2004-04-14,Confederal Group of the European United Left/Nordic Green Left
28265,10,2004-07-20,2009-07-13,Group of the Greens/European Free Alliance
28265,6,2004-07-20,2009-07-13,Group of the Greens/European Free Alliance
26676,10,2004-03-02,2004-04-30,Group of the Party of European Socialists
26676,10,2004-05-01,2004-07-19,Group of the Party of European Socialists
26676,5,2004-03-02,2004-04-30,Group of the Party of European Socialists
26676,5,2004-05-01,2004-07-19,Group of the Party of European Socialists
1646,10,1984-07-24,1989-07-24,Group of the European People's Party (Christian-Democratic Group)
1646,1,1979-07-17,1984-07-23,Group of the European People's Party (Christian-Democratic Group)
1646,2,1984-07-24,1989-07-24,Group of the European People's Party (Christian-Democratic Group)
1514,10,1984-07-24,1989-07-24,Socialist Group
1514,1,1979-07-17,1984-07-23,Socialist Group
1514,2,1984-07-24,1989-07-24,Socialist Group
197704,10,2019-07-02,2020-01-31,Non-attached Members
197704,9,2019-07-02,2020-01-31,Non-attached Members
97228,10,2009-07-14,2010-11-17,Group of the Alliance of Liberals and Democrats for Europe
97228,10,2010-11-18,2014-06-30,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
97228,7,2009-07-14,2010-11-17,Group of the Alliance of Liberals and Democrats for Europe
97228,7,2010-11-18,2014-06-30,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197646,10,2024-07-16,,Group of the European People's Party (Christian Democrats)
197646,9,2019-07-02,2024-07-15,Group of the European People's Party (Christian Democrats)
873,10,1981-09-11,1984-07-23,Socialist Group
873,1,1981-09-11,1984-07-23,Socialist Group
1402,10,1994-07-19,1999-07-19,Group of the Party of European Socialists
1402,2,1984-07-24,1989-07-24,Socialist Group
1402,3,1989-07-25,1993-04-20,Socialist Group
1402,3,1993-04-21,1994-07-18,Group of the Party of European Socialists
1402,4,1994-07-19,1999-07-19,Group of the Party of European Socialists
96711,10,2024-07-16,,Renew Europe Group
96711,7,2009-07-14,2012-05-15,Group of the Greens/European Free Alliance
96711,7,2014-05-03,2014-06-30,Group of the Greens/European Free Alliance
96711,9,2019-07-02,2024-07-15,Renew Europe Group
28255,10,2009-07-14,2014-06-30,Non-attached Members
28255,6,2004-07-20,2007-01-14,Non-attached Members
28255,6,2007-01-15,2007-11-13,"Identity, Tradition and Sovereignty Group"
28255,6,2007-11-14,2009-07-13,Non-attached Members
28255,7,2009-07-14,2014-06-30,Non-attached Members
1330,10,1994-07-19,1999-07-19,Group of the European People's Party (Christian-Democratic Group)
1330,2,1986-01-01,1987-07-05,European Democratic Group
1330,2,1987-07-06,1989-07-24,European Democratic Group
1330,3,1989-07-25,1990-11-18,Group of the European People's Party (Christian-Democratic Group)
1330,3,1990-11-19,1994-07-18,Group of the European People's Party (Christian-Democratic Group)
1330,4,1994-07-19,1999-07-19,Group of the European People's Party (Christian-Democratic Group)
28390,10,2024-07-16,,Group of the European People's Party (Christian Democrats)
28390,6,2004-07-20,2009-07-13,Group of the European People's Party (Christian Democrats) and European Democrats
28390,7,2009-07-14,2009-07-23,Group of the European People's Party (Christian Democrats)
28390,7,2009-07-24,2014-06-30,Group of the European People's Party (Christian Democrats)
28390,8,2014-07-01,2019-07-01,Group of the European People's Party (Christian Democrats)
28390,9,2019-07-02,2024-07-15,Group of the European People's Party (Christian Democrats)
112071,10,2012-02-15,2014-06-30,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
112071,7,2012-02-15,2014-06-30,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
820,10,1979-07-17,1981-08-31,Socialist Group
820,1,1979-07-17,1981-08-31,Socialist Group
1495,10,1984-07-24,1989-07-24,Communist and Allies Group
1495,2,1984-07-24,1989-07-24,Communist and Allies Group
1003,10,1989-07-25,1990-06-14,Group of the European People's Party (Christian-Democratic Group)
1003,10,1990-06-15,1992-01-20,Group of the European People's Party (Christian-Democratic Group)
1003,10,1992-01-21,1993-02-03,Group of the European People's Party (Christian-Democratic Group)
1003,10,1993-02-04,1994-07-18,Group of the European People's Party (Christian-Democratic Group)
1003,2,1984-07-24,1989-07-24,Group of the European People's Party (Christian-Democratic Group)
1003,3,1989-07-25,1990-06-14,Group of the European People's Party (Christian-Democratic Group)
1003,3,1990-06-15,1992-01-20,Group of the European People's Party (Christian-Democratic Group)
1003,3,1992-01-21,1993-02-03,Group of the European People's Party (Christian-Democratic Group)
1003,3,1993-02-04,1994-07-18,Group of the European People's Party (Christian-Democratic Group)
2171,10,2004-07-20,2009-07-13,Socialist Group in the European Parliament
2171,4,1994-07-19,1999-07-19,Group of the Party of European Socialists
2171,5,1999-07-20,2004-07-19,Group of the Party of European Socialists
2171,6,2004-07-20,2009-07-13,Socialist Group in the European Parliament
23880,10,2003-04-17,2004-04-30,Group of the European People's Party (Christian Democrats) and European Democrats
23880,10,2004-05-01,2004-07-19,Group of the European People's Party (Christian Democrats) and European Democrats
23880,5,2003-04-17,2004-04-30,Group of the European People's Party (Christian Democrats) and European Democrats
23880,5,2004-05-01,2004-07-19,Group of the European People's Party (Christian Democrats) and European Democrats
72753,10,2008-06-23,2009-07-13,Union for Europe of the Nations Group
72753,6,2008-06-23,2009-07-13,Union for Europe of the Nations Group
2310,10,1999-07-20,2000-03-07,Group of the Party of European Socialists
2310,10,2000-03-08,2002-01-16,Group of the Party of European Socialists
2310,10,2002-01-17,2004-07-19,Group of the Party of European Socialists
2310,4,1997-02-06,1999-07-19,Group of the Party of European Socialists
2310,5,1999-07-20,2000-03-07,Group of the Party of European Socialists
2310,5,2000-03-08,2002-01-16,Group of the Party of European Socialists
2310,5,2002-01-17,2004-07-19,Group of the Party of European Socialists
2040,10,1994-07-19,1999-07-19,Group of the Party of European Socialists
2040,4,1994-07-19,1999-07-19,Group of the Party of European Socialists
95298,10,2009-02-01,2009-07-13,Socialist Group in the European Parliament
95298,6,2009-02-01,2009-07-13,Socialist Group in the European Parliament
2152,10,2024-07-16,,Group of the Greens/European Free Alliance
2152,4,1994-07-19,1999-07-19,The Green Group in the European Parliament
33997,10,2019-07-02,2024-07-15,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
33997,6,2005-09-26,2006-12-31,Socialist Group in the European Parliament
33997,6,2007-01-01,2007-12-09,Socialist Group in the European Parliament
33997,6,2007-12-10,2009-07-13,Socialist Group in the European Parliament
33997,7,2009-07-14,2012-06-06,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
33997,7,2012-06-07,2014-06-30,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
33997,8,2014-07-01,2014-10-31,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
33997,9,2019-07-02,2024-07-15,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197546,10,2019-07-02,2024-07-15,Group of the Greens/European Free Alliance
197546,9,2019-07-02,2024-07-15,Group of the Greens/European Free Alliance
1327,10,1994-07-19,1994-11-28,Group of the European People's Party (Christian-Democratic Group)
1327,10,1994-11-29,1999-07-19,Group of the European People's Party (Christian-Democratic Group)
1327,2,1987-07-06,1989-07-24,European Democratic Group
1327,3,1989-07-25,1994-07-18,Group of the European People's Party (Christian-Democratic Group)
1327,4,1994-07-19,1994-11-28,Group of the European People's Party (Christian-Democratic Group)
1327,4,1994-11-29,1999-07-19,Group of the European People's Party (Christian-Democratic Group)
28244,10,2017-11-06,2019-07-01,Group of the Alliance of Liberals and Democrats for Europe
28244,6,2004-07-20,2009-07-13,Group of the Alliance of Liberals and Democrats for Europe
28244,7,2009-07-14,2014-06-30,Group of the Alliance of Liberals and Democrats for Europe
28244,8,2017-11-06,2019-07-01,Group of the Alliance of Liberals and Democrats for Europe
2136,10,1994-07-19,1999-07-19,Group of the Party of European Socialists
2136,4,1994-07-19,1999-07-19,Group of the Party of European Socialists
125071,10,2014-07-01,2019-07-01,Non-attached Members
125071,8,2014-07-01,2019-07-01,Non-attached Members
23710,10,2003-04-23,2004-04-30,Group of the Party of European Socialists
23710,10,2004-05-01,2004-07-19,Group of the Party of European Socialists
23710,5,2003-04-23,2004-04-30,Group of the Party of European Socialists
23710,5,2004-05-01,2004-07-19,Group of the Party of European Socialists
2041,10,1994-07-19,1996-11-05,"Group of the European Liberal, Democrat and Reform Party"
2041,10,1996-11-06,1999-07-01,Group of the European People's Party (Christian-Democratic Group)
2041,4,1994-07-19,1996-11-05,"Group of the European Liberal, Democrat and Reform Party"
2041,4,1996-11-06,1999-07-01,Group of the European People's Party (Christian-Democratic Group)
28154,10,2014-07-01,2019-07-01,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
28154,6,2004-07-20,2009-07-13,Socialist Group in the European Parliament
28154,7,2009-07-14,2014-06-30,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
28154,8,2014-07-01,2019-07-01,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1686,10,1984-07-24,1986-03-19,Group of the European Democratic Alliance
1686,2,1984-07-24,1986-03-19,Group of the European Democratic Alliance
2153,10,1995-01-24,1997-02-03,Group of the Party of European Socialists
2153,4,1995-01-24,1997-02-03,Group of the Party of European Socialists
26851,10,2015-07-20,2015-12-14,Confederal Group of the European United Left
26851,10,2015-12-15,2017-01-11,Confederal Group of the European United Left
26851,10,2017-01-12,2019-07-01,Confederal Group of the European United Left
26851,5,2004-04-15,2004-07-19,Confederal Group of the European United Left/Nordic Green Left
26851,7,2009-07-14,2014-06-30,Confederal Group of the European United Left
26851,8,2015-07-20,2015-12-14,Confederal Group of the European United Left
26851,8,2015-12-15,2017-01-11,Confederal Group of the European United Left
26851,8,2017-01-12,2019-07-01,Confederal Group of the European United Left
34251,10,2005-09-26,2006-12-31,Group of the Alliance of Liberals and Democrats for Europe
34251,10,2007-01-01,2007-02-26,Group of the Alliance of Liberals and Democrats for Europe
34251,10,2007-02-27,2007-06-05,Group of the Alliance of Liberals and Democrats for Europe
34251,6,2005-09-26,2006-12-31,Group of the Alliance of Liberals and Democrats for Europe
34251,6,2007-01-01,2007-02-26,Group of the Alliance of Liberals and Democrats for Europe
34251,6,2007-02-27,2007-06-05,Group of the Alliance of Liberals and Democrats for Europe
1208,10,1989-07-25,1993-04-20,Socialist Group
1208,10,1993-04-21,1994-07-18,Group of the Party of European Socialists
1208,3,1989-07-25,1993-04-20,Socialist Group
1208,3,1993-04-21,1994-07-18,Group of the Party of European Socialists
124766,10,2024-07-16,,Renew Europe Group
124766,8,2014-07-01,2014-11-04,Group of the Alliance of Liberals and Democrats for Europe
124766,8,2014-11-05,2017-01-31,Group of the Alliance of Liberals and Democrats for Europe
124766,8,2017-02-01,2019-07-01,Group of the Alliance of Liberals and Democrats for Europe
124766,9,2019-07-02,2024-07-15,Renew Europe Group
