vote_id,date,label,code,committee_responsible,rapporteur
171336,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171337,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171338,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171339,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171340,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (Amendment 9 to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171342,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171343,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171344,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (Amendment 1 to),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171157,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171426,2025-01-20,Wednesday’s agenda – Request by the PfE Group (to),,,
171427,2025-01-20,Wednesday’s agenda – Request by The Left Group (to),,,
171425,2025-01-21,EU/Republic of Serbia agreement on operational activities carried out by the European Border and Coast Guard Agency in the Republic of Serbia *** (to),A10-0027/2024,"Civil Liberties, Justice and Home Affairs. Rapporteur: Karlo Ressler (A10-0027/2024)",Karlo Ressler
171461,2025-01-22,Need for actions to address the continued oppression and fake elections in Belarus (Amendment 4 to Section 19),,,
171462,2025-01-22,Need for actions to address the continued oppression and fake elections in Belarus (to),,,
171595,2025-01-23,Case of Jean-Jacques Wondo in the Democratic Republic of the Congo (Amendment 3 to Section 4),,,
171596,2025-01-23,Case of Jean-Jacques Wondo in the Democratic Republic of the Congo (Amendment 4 to Section 7),,,
171597,2025-01-23,Case of Jean-Jacques Wondo in the Democratic Republic of the Congo (Amendment 5 to Section 7),,,
171598,2025-01-23,"Systematic repression of human rights in Iran, notably the cases of Pakhshan Azizi and Wrisha Moradi, and the taking of EU citizens as hostages (Amendment 4 to Section 3)",,,
171599,2025-01-23,"Systematic repression of human rights in Iran, notably the cases of Pakhshan Azizi and Wrisha Moradi, and the taking of EU citizens as hostages (Amendment 2 to Section 4)",,,
171603,2025-01-23,"Systematic repression of human rights in Iran, notably the cases of Pakhshan Azizi and Wrisha Moradi, and the taking of EU citizens as hostages (Amendment 3 to Section 6)",,,
171606,2025-01-23,"Systematic repression of human rights in Iran, notably the cases of Pakhshan Azizi and Wrisha Moradi, and the taking of EU citizens as hostages (to Section 7)",,,
171607,2025-01-23,"Systematic repression of human rights in Iran, notably the cases of Pakhshan Azizi and Wrisha Moradi, and the taking of EU citizens as hostages (to)",,,
171588,2025-01-23,Case of Boualem Sansal in Algeria (Amendment 4 to Section 2),,,
171589,2025-01-23,Case of Boualem Sansal in Algeria (Amendment 5 to Section 5),,,
171590,2025-01-23,Case of Boualem Sansal in Algeria (Amendment 3 to Section 5),,,
171591,2025-01-23,Case of Boualem Sansal in Algeria (Amendment 2 to Section 5),,,
171592,2025-01-23,Case of Boualem Sansal in Algeria (Amendment 6 to Section 5),,,
171593,2025-01-23,Case of Boualem Sansal in Algeria (Amendment 1 to),,,
171594,2025-01-23,Case of Boualem Sansal in Algeria (to),,,
171611,2025-01-23,Russia’s disinformation and historical falsification to justify its war of aggression against Ukraine (to Section 10),,,
171612,2025-01-23,Russia’s disinformation and historical falsification to justify its war of aggression against Ukraine (to Section 10),,,
171613,2025-01-23,Russia’s disinformation and historical falsification to justify its war of aggression against Ukraine (to Section 10),,,
171614,2025-01-23,Russia’s disinformation and historical falsification to justify its war of aggression against Ukraine (to Section 10),,,
171615,2025-01-23,Russia’s disinformation and historical falsification to justify its war of aggression against Ukraine (to Section 10),,,
171616,2025-01-23,Russia’s disinformation and historical falsification to justify its war of aggression against Ukraine (to Section 10),,,
171617,2025-01-23,Russia’s disinformation and historical falsification to justify its war of aggression against Ukraine (to Section 10),,,
171618,2025-01-23,Russia’s disinformation and historical falsification to justify its war of aggression against Ukraine (to Section 12),,,
171619,2025-01-23,Russia’s disinformation and historical falsification to justify its war of aggression against Ukraine (Amendment 6 to Section 14),,,
171621,2025-01-23,Russia’s disinformation and historical falsification to justify its war of aggression against Ukraine (to Section 14),,,
171622,2025-01-23,Russia’s disinformation and historical falsification to justify its war of aggression against Ukraine (to Section 14),,,
171623,2025-01-23,Russia’s disinformation and historical falsification to justify its war of aggression against Ukraine (Amendment 7 to Section 14),,,
171624,2025-01-23,Russia’s disinformation and historical falsification to justify its war of aggression against Ukraine (Amendment 8 to Section 14),,,
171625,2025-01-23,Russia’s disinformation and historical falsification to justify its war of aggression against Ukraine (Amendment 9 to Section 15),,,
171626,2025-01-23,Russia’s disinformation and historical falsification to justify its war of aggression against Ukraine (Amendment 1 to),,,
171627,2025-01-23,Russia’s disinformation and historical falsification to justify its war of aggression against Ukraine (Amendment 2 to),,,
171628,2025-01-23,Russia’s disinformation and historical falsification to justify its war of aggression against Ukraine (to),,,
171563,2025-01-23,Situation in Venezuela following the usurpation of the presidency on 10 January 2025 (to Section 1),,,
171564,2025-01-23,Situation in Venezuela following the usurpation of the presidency on 10 January 2025 (Amendment 2 to Section 1),,,
171566,2025-01-23,Situation in Venezuela following the usurpation of the presidency on 10 January 2025 (to Section 2),,,
171567,2025-01-23,Situation in Venezuela following the usurpation of the presidency on 10 January 2025 (to Section 2),,,
171568,2025-01-23,Situation in Venezuela following the usurpation of the presidency on 10 January 2025 (Amendment 3 to Section 2),,,
171569,2025-01-23,Situation in Venezuela following the usurpation of the presidency on 10 January 2025 (to Section 4),,,
171571,2025-01-23,Situation in Venezuela following the usurpation of the presidency on 10 January 2025 (to Section 5),,,
171572,2025-01-23,Situation in Venezuela following the usurpation of the presidency on 10 January 2025 (to Section 5),,,
171573,2025-01-23,Situation in Venezuela following the usurpation of the presidency on 10 January 2025 (to Section 5),,,
171577,2025-01-23,Situation in Venezuela following the usurpation of the presidency on 10 January 2025 (Amendment 1 to Section 7),,,
171578,2025-01-23,Situation in Venezuela following the usurpation of the presidency on 10 January 2025 (Amendment 5 to Section 8),,,
171579,2025-01-23,Situation in Venezuela following the usurpation of the presidency on 10 January 2025 (Amendment 4 to Section 8),,,
171587,2025-01-23,Situation in Venezuela following the usurpation of the presidency on 10 January 2025 (to),,,
171785,2025-02-10,Wednesday’s agenda – Request by the ESN Group (to),,,
171703,2025-02-11,Conclusion of an agreement between the European Union and the government of the People's Republic of Bangladesh on certain aspects of air services *** (to),,Transport and Tourism. Rapporteur: Tomas Tobé (A10-0005/2025),Tomas Tobé
171704,2025-02-11,"Conclusion, on behalf of the Union, of the Protocol (2024-2029) implementing the Fisheries Partnership Agreement between the European Community and the Republic of Cabo Verde *** (to)",,Fisheries. Rapporteur: Paulo Do Nascimento Cabral (A10-0004/2025),Paulo Do Nascimento Cabral
171705,2025-02-11,Renewal of the Agreement on cooperation in science and technology between the European Community and Ukraine *** (to),,"Industry, Research and Energy. Rapporteur: Borys Budka (A10-0007/2025)",Borys Budka
171721,2025-02-11,European Central Bank – annual report 2024 (Amendment 22 to Section 1),,Economic and Monetary Affairs. Rapporteur: Anouk Van Brug (A10-0003/2025),Anouk Van Brug
171722,2025-02-11,European Central Bank – annual report 2024 (Amendment 23 to Section 1),,Economic and Monetary Affairs. Rapporteur: Anouk Van Brug (A10-0003/2025),Anouk Van Brug
171725,2025-02-11,European Central Bank – annual report 2024 (to Section 8),,Economic and Monetary Affairs. Rapporteur: Anouk Van Brug (A10-0003/2025),Anouk Van Brug
171726,2025-02-11,European Central Bank – annual report 2024 (to Section 8),,Economic and Monetary Affairs. Rapporteur: Anouk Van Brug (A10-0003/2025),Anouk Van Brug
171727,2025-02-11,European Central Bank – annual report 2024 (Amendment 30 to Section 13),,Economic and Monetary Affairs. Rapporteur: Anouk Van Brug (A10-0003/2025),Anouk Van Brug
171728,2025-02-11,European Central Bank – annual report 2024 (Amendment 26 to Section 18),,Economic and Monetary Affairs. Rapporteur: Anouk Van Brug (A10-0003/2025),Anouk Van Brug
171733,2025-02-11,European Central Bank – annual report 2024 (to Section 23),,Economic and Monetary Affairs. Rapporteur: Anouk Van Brug (A10-0003/2025),Anouk Van Brug
171734,2025-02-11,European Central Bank – annual report 2024 (to Section 23),,Economic and Monetary Affairs. Rapporteur: Anouk Van Brug (A10-0003/2025),Anouk Van Brug
